DATE,CATEGORY,LAT,LON
1987.03,crude,25.2854473,51.5310398
1987.03,money-fx,26.0667,50.5577
1987.03,crude,26.0667,50.5577
1987.03,coffee,51.5073509,-0.1277583
1987.03,"grain,wheat",30.0444196,31.2357116
1987.03,"grain,wheat",-6.17511,106.8650395
1987.03,money-fx,-15.3875259,28.3228165
1987.03,sugar,-6.17511,106.8650395
1987.03,acq,35.6894875,139.6917064
1987.03,"meal-feed,copra-cake",-6.17511,106.8650395
1987.03,trade,35.6894875,139.6917064
1987.03,alum,35.6894875,139.6917064
1987.03,crude,24.453884,54.3773438
1987.03,"veg-oil,palm-oil",-6.17511,106.8650395
1987.03,"tea,cocoa,coffee",-6.17511,106.8650395
1987.03,earn,35.6894875,139.6917064
1987.03,ship,39.9041999,116.4073963
1987.03,reserves,35.6894875,139.6917064
1987.03,coffee,51.5073509,-0.1277583
1987.03,sugar,28.6139391,77.2090212
1987.03,"money-fx,interest",52.3702157,4.8951679
1987.03,"oilseed,soybean",35.6894875,139.6917064
1987.03,earn,22.396428,114.109497
1987.03,acq,59.3293235,18.0685808
1987.03,"oilseed,soybean,meal-feed,soy-meal",-6.17511,106.8650395
1987.03,acq,51.5073509,-0.1277583
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,"gold,platinum,strategic-metal",-26.2485377,27.8540323
1987.03,"meal-feed,tapioca",13.7563309,100.5017651
1987.03,tin,3.139003,101.686855
1987.03,"trade,bop",37.566535,126.9779692
1987.03,"oilseed,sunseed,soybean,rapeseed,veg-oil,soy-oil,palm-oil,groundnut-oil",52.0704978,4.3006999
1987.03,gold,39.9041999,116.4073963
1987.03,acq,51.5073509,-0.1277583
1987.03,earn,35.6894875,139.6917064
1987.03,"veg-oil,rape-oil,palm-oil",51.5073509,-0.1277583
1987.03,interest,35.6894875,139.6917064
1987.03,reserves,25.0329694,121.5654177
1987.03,"meal-feed,soy-meal,tapioca,grain,corn,cornglutenfeed,citruspulp,oilseed,rapeseed,rape-meal",51.9244201,4.4777326
1987.03,money-supply,51.5073509,-0.1277583
1987.03,acq,51.5073509,-0.1277583
1987.03,"veg-oil,palm-oil",51.5073509,-0.1277583
1987.03,acq,51.5073509,-0.1277583
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,trade,59.3293235,18.0685808
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,trade,35.6894875,139.6917064
1987.03,sugar,51.5073509,-0.1277583
1987.03,earn,51.5073509,-0.1277583
1987.03,strategic-metal,50.8503463,4.3517211
1987.03,crude,24.453884,54.3773438
1987.03,crude,26.0667,50.5577
1987.03,crude,29.31166,47.481766
1987.03,trade,25.0329694,121.5654177
1987.03,earn,22.396428,114.109497
1987.03,acq,40.7127753,-74.0059728
1987.03,acq,40.7127753,-74.0059728
1987.03,acq,33.8703645,-117.9242123
1987.03,"crude,ship",39.9525839,-75.1652215
1987.03,acq,39.0839973,-77.1527578
1987.03,acq,35.5161531,-97.5226207
1987.03,acq,40.7127753,-74.0059728
1987.03,cotton,24.8607343,67.0011364
1987.03,acq,34.4208305,-119.6981901
1987.03,alum,50.1467469,8.5614555
1987.03,earn,48.6616037,9.3501336
1987.03,acq,43.653226,-79.3831843
1987.03,earn,48.6616037,9.3501336
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,49.2827291,-123.1207375
1987.03,acq,51.5073509,-0.1277583
1987.03,earn,22.396428,114.109497
1987.03,acq,40.7127753,-74.0059728
1987.03,"grain,wheat,corn,barley",48.856614,2.3522219
1987.03,earn,32.7766642,-96.7969879
1987.03,acq,40.7127753,-74.0059728
1987.03,coffee,51.5073509,-0.1277583
1987.03,earn,41.8397865,-87.9535534
1987.03,earn,40.9403762,-74.1318096
1987.03,earn,38.8842653,-94.6672736
1987.03,earn,41.9211423,-87.8092266
1987.03,acq,41.0534302,-73.5387341
1987.03,earn,49.2827291,-123.1207375
1987.03,earn,43.653226,-79.3831843
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,reserves,47.3768866,8.541694
1987.03,earn,34.0522342,-118.2436849
1987.03,earn,42.3600825,-71.0588801
1987.03,earn,27.950575,-82.4571776
1987.03,acq,37.8043637,-122.2711137
1987.03,"grain,wheat,wool,dlr",-41.2864603,174.776236
1987.03,earn,34.0522342,-118.2436849
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,37.566535,126.9779692
1987.03,earn,37.566535,126.9779692
1987.03,acq,40.7127753,-74.0059728
1987.03,acq,42.1428521,-77.0546903
1987.03,"livestock,l-cattle",41.9027835,12.4963655
1987.03,retail,39.9333635,32.8597419
1987.03,acq,41.8781136,-87.6297982
1987.03,"gold,acq,platinum",43.653226,-79.3831843
1987.03,earn,40.7967667,-74.4815438
1987.03,ipi,45.4215296,-75.6971931
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,37.2279279,-77.4019267
1987.03,earn,42.3600825,-71.0588801
1987.03,earn,43.653226,-79.3831843
1987.03,acq,35.91537,-94.969956
1987.03,earn,42.3600825,-71.0588801
1987.03,"earn,acq",43.653226,-79.3831843
1987.03,acq,43.6221108,-116.2381744
1987.03,"money-fx,interest",40.7127753,-74.0059728
1987.03,acq,43.653226,-79.3831843
1987.03,earn,41.8781136,-87.6297982
1987.03,earn,43.6167676,-72.8013062
1987.03,earn,27.9658533,-82.8001026
1987.03,oilseed,51.5073509,-0.1277583
1987.03,"gold,silver",51.4825766,-0.0076589
1987.03,crude,47.7510741,-120.7401385
1987.03,earn,45.511693,-122.663151
1987.03,earn,41.0339862,-73.7629097
1987.03,acq,47.7510741,-120.7401385
1987.03,acq,45.4642035,9.189982
1987.03,acq,39.0997265,-94.5785667
1987.03,"grain,corn,wheat,barley",48.856614,2.3522219
1987.03,crude,47.7510741,-120.7401385
1987.03,acq,40.7127753,-74.0059728
1987.03,acq,50.1109221,8.6821267
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,"grain,corn",47.7510741,-120.7401385
1987.03,earn,27.950575,-82.4571776
1987.03,ship,51.9244201,4.4777326
1987.03,earn,27.950575,-82.4571776
1987.03,"money-fx,interest",40.7127753,-74.0059728
1987.03,earn,35.6894875,139.6917064
1987.03,iron-steel,50.8503463,4.3517211
1987.03,earn,40.8042674,-74.012084
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,44.8546856,-93.470786
1987.03,earn,28.2272155,-82.328679
1987.03,acq,27.9658533,-82.8001026
1987.03,earn,33.7090212,-117.9544069
1987.03,earn,27.9658533,-82.8001026
1987.03,earn,41.1953739,-73.4378988
1987.03,earn,41.49932,-81.6943605
1987.03,earn,32.7766642,-96.7969879
1987.03,earn,34.0522342,-118.2436849
1987.03,earn,14.5995124,120.9842195
1987.03,crude,34.0522342,-118.2436849
1987.03,nat-gas,29.7604267,-95.3698028
1987.03,acq,47.7510741,-120.7401385
1987.03,earn,40.7127753,-74.0059728
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,41.2565369,-95.9345034
1987.03,acq,50.1109221,8.6821267
1987.03,acq,40.7625993,-73.4531786
1987.03,earn,34.0522342,-118.2436849
1987.03,acq,32.7766642,-96.7969879
1987.03,earn,36.0450458,-95.7477191
1987.03,earn,37.2234221,-95.7063241
1987.03,earn,43.0389025,-87.9064736
1987.03,acq,42.3875968,-71.0994968
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,38.3861194,-97.4280895
1987.03,coffee,51.5073509,-0.1277583
1987.03,ship,45.4215296,-75.6971931
1987.03,acq,43.5336427,-96.742081
1987.03,earn,40.7127753,-74.0059728
1987.03,acq,34.0522342,-118.2436849
1987.03,sugar,51.5073509,-0.1277583
1987.03,rubber,41.0814447,-81.5190053
1987.03,earn,41.6819935,-85.9766671
1987.03,earn,42.3600825,-71.0588801
1987.03,tin,47.7510741,-120.7401385
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,40.7127753,-74.0059728
1987.03,gold,51.5073509,-0.1277583
1987.03,earn,39.0407476,-95.7101417
1987.03,earn,34.0522342,-118.2436849
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,earn,37.5629917,-122.3255254
1987.03,acq,37.3382082,-121.8863286
1987.03,crude,40.7127753,-74.0059728
1987.03,acq,42.9633599,-85.6680863
1987.03,earn,44.9537029,-93.0899578
1987.03,"crude,nat-gas",-34.6036844,-58.3815591
1987.03,acq,41.8781136,-87.6297982
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,37.8715926,-122.272747
1987.03,trade,47.7510741,-120.7401385
1987.03,earn,43.6150186,-116.2023137
1987.03,acq,40.7127753,-74.0059728
1987.03,acq,34.0522342,-118.2436849
1987.03,earn,29.8849504,-93.939947
1987.03,"earn,acq",40.7127753,-74.0059728
1987.03,earn,41.3645382,-74.1059775
1987.03,acq,43.6150186,-116.2023137
1987.03,acq,42.9633599,-85.6680863
1987.03,earn,39.5296329,-119.8138027
1987.03,acq,42.1275267,-87.8289548
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,47.6734632,-116.7812225
1987.03,acq,40.0325817,-75.6274583
1987.03,"grain,wheat",47.7510741,-120.7401385
1987.03,earn,44.8546856,-93.470786
1987.03,acq,39.0997265,-94.5785667
1987.03,acq,40.7127753,-74.0059728
1987.03,coffee,51.5073509,-0.1277583
1987.03,earn,49.2827291,-123.1207375
1987.03,acq,45.5122308,-122.6587185
1987.03,earn,40.7127753,-74.0059728
1987.03,acq,43.653226,-79.3831843
1987.03,acq,43.653226,-79.3831843
1987.03,acq,39.8467433,-79.8997755
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,32.7766642,-96.7969879
1987.03,earn,29.7604267,-95.3698028
1987.03,earn,47.6062095,-122.3320708
1987.03,earn,36.6382989,-95.1512984
1987.03,earn,37.931868,-121.6957863
1987.03,earn,38.0405837,-84.5037164
1987.03,earn,43.6167676,-72.8013062
1987.03,acq,34.0522342,-118.2436849
1987.03,crude,40.7127753,-74.0059728
1987.03,copper,40.7127753,-74.0059728
1987.03,acq,43.653226,-79.3831843
1987.03,"livestock,hog",41.8781136,-87.6297982
1987.03,copper,40.7127753,-74.0059728
1987.03,earn,42.3600825,-71.0588801
1987.03,copper,40.7127753,-74.0059728
1987.03,earn,42.3600825,-71.0588801
1987.03,earn,42.1275267,-87.8289548
1987.03,acq,41.308274,-72.9278835
1987.03,earn,38.6270025,-90.1994042
1987.03,"propane,heat,gas",40.7127753,-74.0059728
1987.03,"veg-oil,soy-oil,oilseed,soybean",47.7510741,-120.7401385
1987.03,heat,40.7127753,-74.0059728
1987.03,crude,37.9838096,23.7275388
1987.03,acq,47.7510741,-120.7401385
1987.03,earn,40.7127753,-74.0059728
1987.03,money-supply,-33.8688197,151.2092955
1987.03,acq,40.8893895,-111.880771
1987.03,coffee,51.5073509,-0.1277583
1987.03,"gnp,trade",48.856614,2.3522219
1987.03,acq,47.7510741,-120.7401385
1987.03,earn,34.0522342,-118.2436849
1987.03,earn,33.6845673,-117.8265049
1987.03,acq,43.0605671,-88.1064787
1987.03,acq,45.5016889,-73.567256
1987.03,acq,47.7510741,-120.7401385
1987.03,earn,41.7658043,-72.6733723
1987.03,acq,47.7510741,-120.7401385
1987.03,"grain,oat,corn,oilseed,soybean",41.8781136,-87.6297982
1987.03,"grain,wheat",47.7510741,-120.7401385
1987.03,ship,45.5016889,-73.567256
1987.03,earn,32.7766642,-96.7969879
1987.03,earn,34.7464809,-92.2895948
1987.03,earn,38.0405837,-84.5037164
1987.03,earn,42.3600825,-71.0588801
1987.03,jobs,35.6894875,139.6917064
1987.03,earn,46.2043907,6.1431577
1987.03,lei,37.566535,126.9779692
1987.03,"money-fx,yen,dlr",3.139003,101.686855
1987.03,crude,-6.17511,106.8650395
1987.03,"grain,wheat",-35.2809368,149.1300092
1987.03,coffee,51.5073509,-0.1277583
1987.03,bop,-41.2864603,174.776236
1987.03,acq,-37.8136276,144.9630576
1987.03,earn,-37.8136276,144.9630576
1987.03,rubber,3.139003,101.686855
1987.03,"veg-oil,palm-oil",3.139003,101.686855
1987.03,earn,-37.8136276,144.9630576
1987.03,jobs,35.6894875,139.6917064
1987.03,bop,37.566535,126.9779692
1987.03,trade,35.6894875,139.6917064
1987.03,jobs,60.1698557,24.9383791
1987.03,reserves,13.7563309,100.5017651
1987.03,bop,59.3293235,18.0685808
1987.03,earn,51.5073509,-0.1277583
1987.03,money-fx,14.5995124,120.9842195
1987.03,acq,51.5073509,-0.1277583
1987.03,tin,3.139003,101.686855
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,"money-fx,saudriyal",26.0667,50.5577
1987.03,crude,35.6894875,139.6917064
1987.03,earn,51.5073509,-0.1277583
1987.03,"earn,alum",-37.8136276,144.9630576
1987.03,earn,-37.8136276,144.9630576
1987.03,trade,47.3768866,8.541694
1987.03,trade,39.9041999,116.4073963
1987.03,"interest,money-fx",50.1109221,8.6821267
1987.03,cpi,41.9027835,12.4963655
1987.03,crude,39.9041999,116.4073963
1987.03,acq,52.3702157,4.8951679
1987.03,reserves,51.5073509,-0.1277583
1987.03,"earn,alum",-37.8136276,144.9630576
1987.03,acq,51.5073509,-0.1277583
1987.03,money-supply,22.396428,114.109497
1987.03,acq,51.5073509,-0.1277583
1987.03,"interest,money-fx",50.1109221,8.6821267
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,"veg-oil,palm-oil",51.5073509,-0.1277583
1987.03,crude,39.9041999,116.4073963
1987.03,crude,-6.17511,106.8650395
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,jobs,35.6894875,139.6917064
1987.03,acq,22.396428,114.109497
1987.03,acq,51.5073509,-0.1277583
1987.03,earn,33.8358492,-118.3406288
1987.03,ship,51.9244201,4.4777326
1987.03,earn,51.5073509,-0.1277583
1987.03,lei,47.7510741,-120.7401385
1987.03,earn,37.6780742,-97.2392359
1987.03,coffee,51.9244201,4.4777326
1987.03,acq,39.7392358,-104.990251
1987.03,acq,53.3498053,-6.2603097
1987.03,earn,37.3860517,-122.0838511
1987.03,earn,34.0522342,-118.2436849
1987.03,earn,40.7127753,-74.0059728
1987.03,"earn,crude",51.5073509,-0.1277583
1987.03,trade,35.6894875,139.6917064
1987.03,earn,35.7795897,-78.6381787
1987.03,earn,36.109668,-95.940116
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,32.7766642,-96.7969879
1987.03,earn,51.0486151,-114.0708459
1987.03,"money-fx,interest",51.5073509,-0.1277583
1987.03,earn,39.7392358,-104.990251
1987.03,earn,41.2565369,-95.9345034
1987.03,earn,44.977753,-93.2650108
1987.03,earn,51.0486151,-114.0708459
1987.03,earn,33.4941704,-111.9260519
1987.03,earn,40.7607793,-111.8910474
1987.03,earn,34.1083449,-117.2897652
1987.03,earn,51.5073509,-0.1277583
1987.03,acq,41.8781136,-87.6297982
1987.03,trade,39.9041999,116.4073963
1987.03,lei,47.7510741,-120.7401385
1987.03,earn,51.0486151,-114.0708459
1987.03,"coffee,crude",-1.2920659,36.8219462
1987.03,acq,43.653226,-79.3831843
1987.03,coffee,-17.8251657,31.03351
1987.03,acq,33.7489954,-84.3879824
1987.03,earn,34.0522342,-118.2436849
1987.03,housing,47.7510741,-120.7401385
1987.03,acq,43.0481221,-76.1474244
1987.03,jobs,50.8503463,4.3517211
1987.03,earn,59.3293235,18.0685808
1987.03,earn,59.3293235,18.0685808
1987.03,ship,40.6584212,-74.2995928
1987.03,"grain,wheat",51.5073509,-0.1277583
1987.03,earn,42.2917069,-85.5872286
1987.03,earn,40.1784422,-75.1285061
1987.03,earn,44.977753,-93.2650108
1987.03,earn,42.4500845,-73.2453824
1987.03,"grain,wheat,barley",51.5073509,-0.1277583
1987.03,gnp,45.4215296,-75.6971931
1987.03,"grain,wheat",40.7933949,-77.8600012
1987.03,earn,40.0994425,-74.9325683
1987.03,earn,41.8397865,-87.9535534
1987.03,gold,43.653226,-79.3831843
1987.03,acq,40.63788,-74.4509863
1987.03,acq,41.9027835,12.4963655
1987.03,zinc,-26.2041028,28.0473051
1987.03,interest,40.7127753,-74.0059728
1987.03,ipi,49.815273,6.129583
1987.03,earn,35.4675602,-97.5164276
1987.03,gold,43.653226,-79.3831843
1987.03,earn,42.3600825,-71.0588801
1987.03,coffee,47.7510741,-120.7401385
1987.03,earn,41.8397865,-87.9535534
1987.03,money-fx,47.7510741,-120.7401385
1987.03,earn,39.165325,-86.5263857
1987.03,"grain,wheat",47.7510741,-120.7401385
1987.03,acq,42.2625932,-71.8022934
1987.03,bop,45.4215296,-75.6971931
1987.03,earn,40.5852602,-105.084423
1987.03,gnp,45.4215296,-75.6971931
1987.03,acq,51.5073509,-0.1277583
1987.03,acq,41.1414717,-73.3579049
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,43.467517,-79.6876659
1987.03,"veg-oil,livestock,carcass",47.7510741,-120.7401385
1987.03,earn,42.0986867,-75.9179738
1987.03,"money-fx,interest",52.3702157,4.8951679
1987.03,earn,42.3600825,-71.0588801
1987.03,acq,47.7510741,-120.7401385
1987.03,earn,44.977753,-93.2650108
1987.03,acq,37.3412802,-95.2758917
1987.03,earn,45.5016889,-73.567256
1987.03,interest,40.7127753,-74.0059728
1987.03,earn,38.9345744,-94.6281892
1987.03,"grain,corn,sorghum",47.7510741,-120.7401385
1987.03,earn,48.1830261,-111.9832414
1987.03,earn,34.0522342,-118.2436849
1987.03,earn,25.7616798,-80.1917902
1987.03,earn,40.7127753,-74.0059728
1987.03,cpi,-33.4488897,-70.6692655
1987.03,copper,46.2043907,6.1431577
1987.03,"oilseed,rapeseed",49.895136,-97.1383744
1987.03,earn,45.5016889,-73.567256
1987.03,acq,38.6270025,-90.1994042
1987.03,"money-fx,interest",47.3768866,8.541694
1987.03,iron-steel,6.5243793,3.3792057
1987.03,earn,33.8365932,-117.9143012
1987.03,ipi,45.4215296,-75.6971931
1987.03,acq,40.7127753,-74.0059728
1987.03,earn,29.16941,-95.4318847
1987.03,earn,37.09024,-95.712891
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,39.165325,-86.5263857
1987.03,reserves,55.6760968,12.5683372
1987.03,earn,29.16941,-95.4318847
1987.03,earn,38.1074198,-122.5697032
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,43.467517,-79.6876659
1987.03,copper,40.7127753,-74.0059728
1987.03,"grain,wheat",38.6270025,-90.1994042
1987.03,earn,44.977753,-93.2650108
1987.03,earn,41.2428563,-73.2006639
1987.03,earn,33.4941704,-111.9260519
1987.03,earn,45.5016889,-73.567256
1987.03,trade,47.7510741,-120.7401385
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,51.4825766,-0.0076589
1987.03,trade,47.7510741,-120.7401385
1987.03,acq,43.133411,-72.4439772
1987.03,earn,31.2000924,29.9187387
1987.03,coffee,45.6495264,13.7768182
1987.03,earn,41.8781136,-87.6297982
1987.03,acq,40.7127753,-74.0059728
1987.03,trade,51.5073509,-0.1277583
1987.03,veg-oil,53.5510846,9.9936819
1987.03,coffee,4.7109886,-74.072092
1987.03,acq,40.7706572,-73.7176312
1987.03,"meal-feed,soy-meal,grain,corn",53.5510846,9.9936819
1987.03,sugar,51.5073509,-0.1277583
1987.03,acq,37.4418834,-122.1430195
1987.03,acq,39.0997265,-94.5785667
1987.03,earn,41.8781136,-87.6297982
1987.03,trade,47.7510741,-120.7401385
1987.03,acq,39.7392358,-104.990251
1987.03,earn,30.4514677,-91.1871466
1987.03,earn,40.7127753,-74.0059728
1987.03,acq,37.7749295,-122.4194155
1987.03,earn,41.6005448,-93.6091064
1987.03,acq,33.8358492,-118.3406288
1987.03,earn,51.5073509,-0.1277583
1987.03,earn,43.653226,-79.3831843
1987.03,coffee,-12.0463731,-77.042754
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,40.7127753,-74.0059728
1987.03,"grain,wheat,ship",48.856614,2.3522219
1987.03,earn,39.1031182,-84.5120196
1987.03,earn,39.1031182,-84.5120196
1987.03,alum,45.5016889,-73.567256
1987.03,earn,34.0522342,-118.2436849
1987.03,earn,33.4483771,-112.0740373
1987.03,earn,40.7127753,-74.0059728
1987.03,earn,39.7392358,-104.990251
1987.03,gnp,45.4215296,-75.6971931
1987.03,"grain,corn",47.7510741,-120.7401385
1987.03,acq,37.7749295,-122.4194155
1987.03,earn,41.49932,-81.6943605
1987.03,acq,33.8358492,-118.3406288
1987.03,earn,41.2565369,-95.9345034
1987.03,earn,37.5482697,-121.9885719
1987.03,earn,42.8864468,-78.8783689
1987.03,earn,41.2565369,-95.9345034
1987.03,earn,37.5482697,-121.9885719
1987.03,acq,47.7510741,-120.7401385
1987.03,acq,25.7616798,-80.1917902
1987.03,earn,51.0486151,-114.0708459
1987.03,"grain,wheat",47.7510741,-120.7401385
1987.03,earn,29.5480071,-98.2911235
1987.03,grain,47.7510741,-120.7401385
1987.03,alum,45.5016889,-73.567256
1987.03,earn,39.7392358,-104.990251
1987.03,acq,40.7127753,-74.0059728
1987.03,crude,40.7127753,-74.0059728
1987.03,money-supply,47.7510741,-120.7401385
1987.03,earn,34.0522342,-118.2436849
1987.03,coffee,51.5073509,-0.1277583
